"id","name","text","chatText","mailboxId","mailboxName"
"1534425","Feedback FeatureRequestWebApp","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for asking about getting all our meditations and lessons on a computer. The Happier Meditation app is available for iPhone, iPad and Android mobile devices and though we don’t currently have a desktop app, our website has some great resources for you:<br><br><ul><li>Free <a href=""https://www.meditatehappier.com/meditations/freeguidedmeditations"">Guided Meditations</a><br></li><li><a href=""https://www.meditatehappier.com/support/faq"">Frequently Asked Questions about Mindfulness Meditation</a><br></li><li><a href=""https://www.meditatehappier.com/meditationblog"">Happier Meditation Newsletter</a> with original essays by our teachers on happiness, meditation, and the mindful life.<br></li><li><a href=""https://www.meditatehappier.com/resources/meditation-books"">Meditation Books We Recommend!</a><br></li></ul><br>Let us know if we can answer any other questions. I hope you have a happy day!<br><br>Best,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"3529231","Feedback LaunchNotOnAndroidYet","Hi {%customer.firstName,fallback=there%},<br><br>I'm glad you're excited! The engineers are working hard and they'll get the new features on Android as soon as they can but I don't have a timeline yet. When it's ready, you'll definitely hear about it! 🤩<br><br>How is your mindfulness meditation practice going? Is there anything we can help you find in our libraries or are there any questions we can answer about the app?&nbsp;<br><br>I hope you have a good day and please let us know if we can help with anything else,<br>{%user.firstName,fallback=%}<br>","","185235","1. Happier Support"
"1839338","Feedback NeutralResponseConversationEnded","Dear&nbsp;{%customer.firstName,fallback=there%},<br><br>Thank you for sharing your feedback with us. We appreciate hearing from you and we wish you the best.<br><br>Sincerely,<br>{%user.firstName%}","","185235","1. Happier Support"
"1451154","Feedback NewsletterFeedback","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for taking the time to send in your feedback on the Happier Meditation newsletter. We love to hear from our readers! I passed your comments along to the editorial team. <br><br>Please keep your questions and feedback coming - we're here to help.<br><br>Keep practicing!<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"3564092","Feedback PassedOn","Thanks for the feedback {%customer.firstName,fallback=there%},<br><br>I hear you and I forwarded your email to the decision makers here at the app so they'll see it in their next feedback review. <br><br>How's your mindfulness meditation practicing going? Is there anything we can help you find in our libraries or are there any questions we can answer about the app?<br><br>Write back anytime - we're here for you and we want to know how things are going,<br>{%user.firstName,fallback=%} <br>","","185235","1. Happier Support"
"3455821","Feedback QuoteRequestPositiveFeedback FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName,fallback=%} from Happier Meditation Support and our marketing team loves your email and the story you shared. Here it is if it helps to have a reminder.<br><br><blockquote>Paste Quote From Customer<br></blockquote><br>Would you let us share your story with the Happier Meditation community — potentially on our social media platforms, in the app, or an email.  They might need to shorten it a little in various places.<br><br>We'd love to share your first name and a photo if you're comfortable with that. <br><br>If this is okay with you, send us your permission and let us know if we can use your first name or you'd prefer to have us share anonymously. If adding a photo works for you, attach that too.<br><br>I hope you have a good day and I look forward to hearing back from you.<br><br>Thank you! 😊&nbsp;<br>{%user.firstName,fallback=%}<br>","","185235","1. Happier Support"
"1749699","Feedback ThanksForTheKindNote","Thanks for your kind note, {%customer.firstName,fallback= %}. 😊<br><br>We really appreciate it and we're glad Happier Meditation has been helpful to you. I forwarded your email to the rest of the team to brighten their day too. What a nice addition to our day!<br><br>Write back anytime. From finding content in our libraries to answering your questions about the app - we're here to help.&nbsp;<br><br>Stay mindful out there,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"3685874","Get AcquisitionQRCode30DayTrialFullPrice","You can give out the QR code below that'll take people to our website where they can sign up for a 30 day trial that rolls into a one year, Happier Meditation subscription. If they choose to stick with it, they'll pay $99.99USD for a year of full access or they can email us at <a href=""mailto:support@meditatehappier.com"">support@meditatehappier.com</a> to cancel the automatic subscription. If you have any questions, let me know — I'm here to help. <br><p><img src=""https://d33v4339jhl8k0.cloudfront.net/inline/95898/56fb4c84b854859e61d7b202eb7b1d71e3ece3dd/d068a5de8b9ae80811f83bb874319c94b87a6547/30-Day-Trial-Regular-Subscription.jpg"" style=""width: 229px; max-width: 100%; ""></p>","","185235","1. Happier Support"
"3685877","Get AcquisitionQRCode7DayTrial40%Intro","You can give out the QR code below that'll take people to our website where they can sign up for a 7 day trial that rolls into a 40% discounted, one year, Happier Meditation subscription. If they choose to stick with it, they'll pay $59.99USD for a year of full access or they can email us at <a href=""mailto:support@meditatehappier.com"">support@meditatehappier.com</a> to cancel the automatic subscription. If you have any questions, let me know — I'm here to help. <br><p><img src=""https://d33v4339jhl8k0.cloudfront.net/inline/95898/651aa3e57e6bb912274803ec3f06da6db3f9e399/ac22c55168168960164010aa20a8567064f0f9f7/7-Day-Trial-Into-40--Off.jpg"" style=""width: 234px; max-width: 100%; ""></p>","","185235","1. Happier Support"
"1471688","Get AndroidMonthlyToYearlySubscription","Hi&nbsp;{%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us and asking how to switch to an annual subscription. First, cancel your monthly subscription through Google Play. When your current month ends and the app locks back up, you can resubscribe to the yearly plan.<br><br>Follow these steps to cancel:<br><ol><li>Open the Google Play Store<br></li><li>Tap Menu (3 small horizontal lines) next to ""Google Play""<br></li><li>Tap Account and then Subscriptions<br></li><li>Find the subscription you want to cancel<br></li><li>Tap Cancel&nbsp;<br></li></ol><br>When your current subscription ends, tap any of the lock symbols to show the subscription page. You can also subscribe directly through our website at <a href=""https://my.meditatehappier.com/start/register"">my.meditatehappier.com/start</a>.<br><br>Let us know if you run into any snags or have more questions. We're here to help.&nbsp;<br><br>Stay mindful out there,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"1474333","Get AppleMonthlyToYearlySubscription","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us and asking how to switch to an annual subscription. First, cancel your monthly subscription through Apple's App Store. When your current month ends and the app locks back up, you can resubscribe to the yearly plan.<br><br>Follow these steps to cancel:<br><ol><li>Open the Settings app on your iPhone/iPad.<br></li><li>Tap your name.<br></li><li>Tap Subscriptions.<br></li><li>Tap Ten Percent.<br></li><li>Tap Cancel Subscription.<br></li><li>Tap Confirm.<br></li></ol>When your current subscription ends, tap any of the lock symbols to show the subscription page. You can also subscribe directly through our website at <a href=""https://my.meditatehappier.com/start/register"">my.meditatehappier.com/start</a>.<br><br>Let us know if you run into any snags or have additional questions. We're here to help.&nbsp;<br><br>Stay mindful out there,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"3750977","Get B2BEmail#1Options","Hi {%customer.firstName,fallback=there%},<br><br>This is {%user.firstName,fallback=%} at Happier Meditation, it's great to hear from you! The best way to get started is with a Zoom call if that works for you. And here's some nuts and bolts information to give you and idea of what we can do.<br><br><b>Support</b><br>We have the following services to help your team get into the app and explore.<br><ul><li>Sign Up and Log In documentation (PDF) you can keep on your website for easy team reference as new people get started.<br></li><li>Individual support for team members here at the app. They can always email us at support@meditatehappier.com.<br></li></ul><br><b>Subscriptions</b><br><ol><li>We'll create a landing page and discount code for your company where the employee buys a discounted subscription. <br></li><li>If you have a wellness reimbursement program, the employee can submit the receipt to you.<br><ol><li>If you require a minimum number of meditations or content completed to reimburse the employee, that data's tracked in the individual employee's app and the employee will need to share it with you. For privacy, we don't share that kind of information with anyone other than the account holder. It's easy to get a screenshot out of the app!<br></li></ol></li></ol><br><b>Pricing</b><br>Our standard annual price is $99.99USD/year/subscription. For most companies we offer 40% off that price bringing it down to $59.99USD/subscription. <br><br>How does this sound to start? And do you have a subscription to the app yourself? I'd be happy to send you a one month code that'll work for up to 10 accounts so you can share it with decision makers. We can schedule a time to visit too. I love to talk about sharing mindfulness meditation!<br><br>I look forward to hearing back from you,<br>{%user.firstName,fallback=%} <br>","","185235","1. Happier Support"
"3653808","Get B2BGroupDiscount30%Forever","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for following up with us about the discounted subscription program for businesses. I got you all set up!<br><br><ul><li>We created a special link your employees can use to claim the 30% discount, bringing it down to $69.99USD/year for as long as they choose to stay subscribed. <br></li><li>Your employee purchases the subscription and, if your company chooses, people who participate can submit their receipt for benefits reimbursement.<br></li></ul><br>Here are some additional resources:&nbsp;<br><ul><li>Account and app support through our <a href=""https://support.meditatehappier.com/"">Help Center</a>.<br></li><li>Personal support from our team at <a href=""mailto:support@meditatehappier.com"">support@meditatehappier.com</a>. The employee, as the account owner, will need to manage their account with us.<br></li></ul><br>Our privacy policy doesn't allow us to share information about your employee's use of the Happier Meditation app, names of the employees who've signed up, or any other information about the accounts. You'll need to gather that information directly from your them.&nbsp;<br><br>Thanks for giving your team access to mindfulness meditation with Happier Meditation! Let me know if you have any more questions — we're committed to supporting your employees as they explore mindfulness meditation and how it can help them both at work and outside the job.&nbsp;<br><br>Best wishes,<br>{%user.firstName%}&nbsp;<br><hr><b>30% Discounted Subscription</b><br>Get access to everything in the app at 30% off our standard annual rate of $99.99 bringing your subscription down to $69.99USD for each year you stay subscribed with us.&nbsp;<br><br>Purchase your discounted subscription on our website, then when you open the app on your phone, everything will be unlocked. This offer isn't available through Apple's App Store or the Google Play store.<br><br><ol><li>If you don't have a Happier Meditation account: <br><ul><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=Rnq29lVL&amp;plan=com_10percenthappier_subscription-1year-6999_intro-none_discount-SUP-30-ONG"">Employee Discount</a>, to get to the discount page on our website.<br></li><li>Create an account.&nbsp;<br></li><li>Keep track of which method you used so you can sign into the app on your phone the same way.&nbsp;<br></li><li>Enter your payment information and click Get Started.<br></li><li>Download the free app from the <a href=""http://apple.co/1V7sqo9"">Apple App Store</a> or <a href=""https://play.google.com/store/apps/details?id=com.changecollective.tenpercenthappier"">Google Play Store</a>.<br></li><li>Sign in the same way you did to buy your subscription. Instructions to get signed in are in our Help Center article <a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a>.<br></li></ul></li><li>If you already have a Happier Meditation account:<br><ul><li>Please read our Help Center article <a href=""https://support.meditatehappier.com/article/92-how-can-i-tell-what-email-my-accounts-registered-to"">How to Tell What Address Your App Is Signed Into</a> to confirm how it's registered so your subscription gets applied to the correct account.<br></li><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=Rnq29lVL&amp;plan=com_10percenthappier_subscription-1year-6999_intro-none_discount-SUP-30-ONG"">Employee Discount</a>, to get to the discount purchase page on our website.<br></li><li>Tap <i>Sign In</i> where it says Already have an account? Sign in.<br></li><li>Sign in using the same address and method you used for your current account.&nbsp;<br></li><li>Enter your payment information and click Get Started.<br></li><li>Go back to the app on your phone and everything will be unlocked.<br></li></ul></li></ol><br>You can also share this QR Code<br><p><img src=""https://d33v4339jhl8k0.cloudfront.net/inline/95898/1ed37644aa4326e19c2c27fc595236e1d70ea4fe/d489e77abc20aae63cce0de4abd60e9da5124ccd/Business-30--App-Subscription-Discount.jpg"" style=""width: 202px; max-width: 100%; ""></p>","","185235","1. Happier Support"
"3654757","Get Discount 30%ForeverHarvardFamilyFriends","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for asking about the Harvard family and friends discount! We're happy to help you get set up with it. You'll get access to everything in the app at 30% off our standard annual rate of $99.99 bringing your subscription down to $69.99USD for each year you stay subscribed with us.&nbsp;<br><br>Buy your discounted subscription on our website, then when you open the app on your phone, everything will be unlocked. This offer isn't available through Apple's App Store or the Google Play store.<br><br><ol><li>If you don't have a Happier Meditation account: <br><ul><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=dsvuDpX5&amp;plan=com_10percenthappier_subscription-6999_intro-none_harvard-family-30OFF-forever"">Harvard Friends and Family</a>, to get to the discount page on our website.<br></li><li>Create an account.&nbsp;<br></li><li>Keep track of which method you used so you can sign into the app on your phone the same way.&nbsp;<br></li><li>Enter your payment information and click Get Started.<br></li><li>Download the free app from the <a href=""http://apple.co/1V7sqo9"">Apple App Store</a> or <a href=""https://play.google.com/store/apps/details?id=com.changecollective.tenpercenthappier"">Google Play Store</a>.<br></li><li>Sign in the same way you did to buy your subscription. Instructions to get signed in are in our Help Center article <a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a>.<br></li></ul></li><li>If you already have a Happier account:<br><ul><li>Read our Help Center article, <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App's Signed Into</a>, to confirm how it's registered so your subscription gets applied to the correct account.<br></li><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=dsvuDpX5&amp;plan=com_10percenthappier_subscription-6999_intro-none_harvard-family-30OFF-forever"">Harvard Friends and Family</a>, to get to the discount purchase page on our website.<br></li><li>Tap <i>Sign In</i> where it says Already have an account? Sign in.<br></li><li>Sign in using the same address and method you used for your current account.&nbsp;<br></li><li>Enter your payment information and make your purchase..<br></li><li>Go back to the app on your phone and everything will be unlocked.<br></li></ul></li></ol><br>Thanks for subscribing to Happier Meditation! Write anytime if you have questions — we're here for you!<br><br>Take care,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"3654758","Get Discount40%Forever","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for getting in touch about a subscription! We're happy to give you a 40% discount off the yearly subscription price bringing it down to $59.99USD for as long as you stay subscribed. You buy the discounted subscription on our website, then go back to the app on your phone or tablet and everything will be unlocked. Here's how to use your discount.<br><br>Before You Start<br><ol><li>Make sure the subscription contents of the app are locked so you don't get an error message.<br></li><li>Double check your account registration before signing in to make sure you purchase your subscription for your current account. The Help Center article <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a> has the steps to check your account.&nbsp;<br></li></ol><br>Buy Your Discounted Subscription<br><ol><li>Click on this link, <a href=""https://my.meditatehappier.com/start/sign_in?coupon=rSPX5PeI&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40"">40% Off Your Annual Subscription</a>, to get to the discount page on our website.<br></li><li>Login using your existing Happier account.&nbsp;<br></li><li>Enter your payment information and complete the purchase.<br></li><li>Go back to the app on your phone and everything should be unlocked for you. 😊<br></li></ol><br>Email us here at <a href=""mailto:support@meditatehappier.com"">support@meditatehappier.com</a>, rather than contacting Apple or the Google Play store, to manage your account. And you can write anytime with questions! From finding content in our libraries to answering your questions about the app - we're here to help.&nbsp;<br><br>Stay mindful out there,&nbsp;<br>{%user.firstName%}<br><hr>Here are some help articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul>","","185235","1. Happier Support"
"2716998","Get Discount40%ForeverManual#1","Hi {%customer.firstName,fallback= %},<br><br>Thanks for being a Happier Meditation subscriber! We're happy to give you a forever 40% discount on your subscription. <br><br>I canceled your full price renewal while we get you set up with the discount and, with your permission, I'll adjust your account to continue at $59.99USD (40% off $99.99USD) when your current subscription expires. <br><br>If that works for you, write back and we'll get it set up using the credit card on file.<br><br>I hope you have a good day and I look forward to hearing back from you.<br><br>Stay mindful out there,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"2419713","Get Discount40%ForeverManual#2 FILLIN","Hi {%customer.firstName,fallback=there%},<br><br>I'm glad we can set you up to keep meditating with us! I changed your account so it'll renew automatically each year&nbsp;at the 40% discounted rate of $59.99USD. <br><br>You're currently paid in full through&nbsp;<strong>DATE</strong>&nbsp;at which time you'll get billed for your next year using the discount and we'll send you a receipt.<br><br>We appreciate your subscription and, more importantly, we're glad mindfulness meditation is helpful to you. Write back anytime if you have questions about your account, using the app or mindfulness meditation.&nbsp;<br><br>Keep at it! We'll be sitting right beside you,<br>{%user.firstName%}<br>","","185235","1. Happier Support"
"3654763","Get Discount40%ForeverStepsOnly","<b>40% Forever Discounted Subscription</b><br><br>Buy your discounted subscription on our website, then when you open the app on your phone, everything will be unlocked. <br>(Not available through Apple's App Store or the Google Play store.)<br><br><ol><li>If you don't have a Happier Meditation account: <br><ul><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=rSPX5PeI&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40"">40% off Every Year of Happier Meditation</a>,&nbsp;to get to the discount page on our website.<br></li><li>Create an account.&nbsp;<br></li><li>Keep track of which method you used so you can sign into the app on your phone the same way.&nbsp;<br></li><li>Enter your payment information and click Get Started.<br></li><li>Download the free app from the <a href=""http://apple.co/1V7sqo9"">Apple App Store</a> or <a href=""https://play.google.com/store/apps/details?id=com.changecollective.tenpercenthappier"">Google Play Store</a>.<br></li><li>Sign in the same way you did to buy your subscription. Instructions to get signed in are in our Help Center article <a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a>.<br></li></ul></li><li>If you already have a Happier Meditation account:<br><ul><li>Read our Help Center article <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a> and make sure you know how your current account's registered so your subscription gets applied to it.<br></li><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=rSPX5PeI&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40"">40% off Every Year of Happier Meditation</a>, to get to the discount purchase page on our website.<br></li><li>If necessary, tap <i>Sign In</i> where it says Already have an account? Sign in.<br></li><li>Sign in using the same address and method you used for your current account.&nbsp;<br></li><li>Enter your payment information and make your purchase.<br></li><li>Go back to the app on your phone and everything will be unlocked.<br></li></ul></li></ol>","","185235","1. Happier Support"
"3654765","Get Discount40%Intro","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us! We're happy to offer you a 40% discount off the yearly subscription price bringing it down to $59.99USD for the next year. You'll buy the discounted subscription for your account on our website, then go back to the app on your phone or tablet and everything will be unlocked. Here's how to use your discount.<br><br>Before You Start<br><ol><li>Make sure the subscription contents of the app have a lock icon on them.&nbsp;<br></li><li>Read our Help Center article <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a> and make sure you know how your current account's registered so your subscription gets applied to it.<br></li></ol><br>Buy Your Discounted Subscription<br><ol><li>Click on this link, <a href=""https://my.meditatehappier.com/start/sign_in?coupon=9UdSyyhB&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40-ONCE"">40% Off A One Year Subscription to the Happier Meditation App</a>, to get to the discount page on our website.<br></li><li>Login using your existing&nbsp;Happier Meditation account.&nbsp;<br></li><li>Enter your payment information and complete the purchase.<br></li><li>Go back to the app on your phone and everything will be unlocked for you. 😊<br></li></ol><br>Email us here at <a href=""mailto:support@meditatehappier.com"">support@meditatehappier.com</a> to manage your account.<br><br>Write back anytime! From finding content in our libraries to answering your questions about the app - we're here to help.<br><br>Stay mindful out there,&nbsp;<br>{%user.firstName%}<br><hr>Here are some help articles you might find handy:<br><ul><li><a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a><br></li><li><a href=""https://support.meditatehappier.com/article/51-sign-out-of-the-happier-app"">Sign Out of the Happier Meditation App</a><br></li><li><a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a><br></li><li><a href=""https://support.meditatehappier.com/article/15-reset-your-password"">Reset Your Password</a><br></li></ul>","","185235","1. Happier Support"
"3654776","Get Discount40%Intro SNIPPET","<b>40% Discounted Subscription</b><br>This discount brings the price of your next year's Happier Meditation subscription from the standard $99.99USD/year to $59.99USD for one year.&nbsp;<br><br><ol><li>If you don't have a Happier Meditation account: <br><ul><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=9UdSyyhB&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40-ONCE"">40% Off Your Next Year of Happier Meditation</a>, to get to the discount page on our website.<br></li><li>Create an account.&nbsp;<br></li><li>Keep track of which method you used so you can sign into the app on your phone the same way.&nbsp;<br></li><li>Enter your payment information and click Get Started.<br></li><li>Download the free app from the <a href=""http://apple.co/1V7sqo9"">Apple App Store</a> or <a href=""https://play.google.com/store/apps/details?id=com.changecollective.tenpercenthappier"">Google Play Store</a>.<br></li><li>Sign in the same way you did to buy your subscription. Instructions to get signed in are in our Help Center article <a href=""https://support.meditatehappier.com/article/52-sign-into-happier-with-an-existing-account"">Sign Into Happier Meditation With an Existing Account</a>.<br></li></ul></li><li>If you already have a Happier Meditation account:<br><ul><li>Make sure the subscription contents of the app have a lock icon on them.<br></li><li>Read our Help Center article <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a> and make sure you know how your account's registered so your subscription gets applied to it correctly.<br></li><li>Click this link, <a href=""https://my.meditatehappier.com/start/register?coupon=9UdSyyhB&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40-ONCE"">40% Off Your Next Year of Happier Meditation</a>, to get to the discount purchase page on our website.<br></li><li>If necessary, tap <i>Sign In</i> where it says Already have an account? Sign in.<br></li><li>Sign in using the same address and method you used for your current account.&nbsp;<br></li><li>Enter your payment information and click Get Started.<br></li><li>Go back to the app on your phone and everything will be unlocked.<br></li></ul></li></ol>","","185235","1. Happier Support"
"3654768","Get Discount40%IntroAfterAppleCancel","Hi {%customer.firstName,fallback=there%},<br><br>I'm glad you wrote so I can help you use the 40% discount code and meditate with us for another year! Your current subscription's through Apple so you'll need to cancel the automatic renewal, then let it expire. Once it expires, you can use the new 40% discount offer.&nbsp;<br><br>I listed Apple's cancellation steps below. Would you go ahead and do that today to make sure you don't get charged on this subscription again? To comply with Apple's privacy and security, you need to do that part as the account owner.<br><br>Set a reminder or mark your calendar because after this subscription ends, you'll resubscribe using the 40% discount on our website. Don't do this step until you see the lock icons in the app, then follow these instructions to subscribe with the discount:<br><ol><li>Make sure the subscription contents of the app are locked so you don't get an error message.<br></li><li>Click on this link, <a href=""https://my.meditatehappier.com/start/sign_in?coupon=9UdSyyhB&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40-ONCE"">40% Off A One Year Subscription to the Happier App</a>, to get to the discount page on our website.<br></li><li>Double check your account registration to make sure you buy the subscription on your current account. The Help Center article <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a> has the steps.<br></li><li>Login using your existing Happier account.&nbsp;<br></li><li>Enter your payment information and complete the purchase.<br></li><li>Go back to the app on your phone and everything will be unlocked again.&nbsp;<br></li></ol><br>Write back anytime! From finding content in our libraries to answering your questions about the app - we're here to help.<br><br>Stay mindful out there,<br>{%user.firstName%}<br><hr>To Cancel a Subscription or Automatic Subscription made through the App Store<br><ol><li>Open the <em>Settings</em> app on your iPhone/iPad.<br></li><li>Tap <em>Your Name</em> at the top of the screen.<br></li><li>Tap <em>Subscriptions</em>.<br></li><li>Select the <em>Happier</em>&nbsp;subscription.<br></li><li>Tap <em>Cancel Subscription</em> and confirm your cancellation to stop it from auto-enrolling you in a paid subscription after a trial or automatically renewing your current subscription.<br></li><li>If there's no Cancel Subscription subscription button, you've already canceled it.<br></li></ol>","","185235","1. Happier Support"
"3601398","Get Discount40%IntroAndroidRetentionGoogleSub","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us! I'm glad the app content has been helpful so far and I'm happy to share that there's new content in production. Have you seen the <i>Getting Started</i> course? There are four lessons in it now and more will be added as they come through editing.<br><br>While the new content's getting set up, would you like a more personalized collection of resources to work through that might address something you want to study right now (like loving-kindness or equanimity) or something your hope to address (like stress or cultivating joy). We'd be happy to put together a list of resources just for you.<br><br>We're also happy to give you a 40% discount on next year's subscription. If you'd like to take us up on that, write back and we'll cancel your renewal through Google Play and send you a 40% discount link. The discount link works on our website, rather than through Google Play.<br><br>I hope you're having a good day and I look forward to hearing back from you.<br><br>Stay mindful out there,<br>{%user.fullName,fallback=%} <br>","","185235","1. Happier Support"
"3601249","Get Discount40%IntroAndroidRetentionStripe","Hi {%customer.firstName,fallback=there%},<br><br>Thanks for meditating with us! I'm glad the app content has been helpful so far and I'm happy to share that there's new content in production. Have you seen the <i>Getting Started</i> course? There are four lessons in it now and more will be added as they come through editing.<br><br>While the new content's getting set up, would you like a more personalized collection of resources to work through that might address something you want to study right now (like loving-kindness or equanimity) or something your hope to address (like stress or cultivating joy). We'd be happy to put together a list of resources just for you.<br><br>We're also happy to give you a 40% discount on next year's subscription. With your permission, I'll cancel your full price renewal and adjust your account to continue at $59.99USD (40% off $99.99USD) when your current subscription expires. If that works for you, write back and we'll get it set up using the credit card on file.<br><br>I hope you're having a good day and I look forward to hearing back from you.<br><br>Stay mindful out there,<br>{%user.fullName,fallback=%} <br>","","185235","1. Happier Support"
"3654769","Get Discount40%IntroAppleRefundWanted40%OffButGotAppleTrial","Hi {%customer.firstName,fallback=there%},<br><br>I'm glad you wrote so we can help with the discount offer. It's available through our website but not through Apple's App Store, and it looks like you got a subscription through Apple instead. I can help you with the steps in their refund process, then you can use the link below to buy the discounted subscription.<br><br>You need to work with Apple to get your refund. I'd love to take care of it for you but Apple requires that you, as the account owner, make the request. Here are their options:<br><ul><li>Contact Apple's support team here: <a href=""https://getsupport.apple.com/products"">Apple's Product Support Link</a>.<br></li><li>On your receipt tap Report a Problem and follow the steps to request a refund.<br></li></ul><br>After you get your refund you can get the discounted subscription on our website using the link and instructions below.&nbsp;<br><br>Let me know if you run into any snags or if you have any other questions about the subscription, the app, or finding contents in our libraries. We're here to help!&nbsp;<br><br>Stay mindful out there,<br>{%user.firstName%}<br><hr><b>Resubscribe Using Your 40% Off Discount Link</b><br><ul><li>Double check your account registration to make sure you put the new subscription onto your current account. The Help Center article <a href=""https://support.meditatehappier.com/article/92-how-to-tell-what-address-your-app-is-signed-into"">How to Tell What Address Your App is Signed Into</a> has the steps.&nbsp;<br></li><li>When you see a lock icon on the meditations that need a subscription, tap here,<a href=""https://my.meditatehappier.com/start/sign_in?coupon=9UdSyyhB&amp;plan=com_10percenthappier_subscription-1year-5999_intro-none_support-discount-40-ONCE"">40% Off Your Next Year's Happier Meditation Subscription</a>.&nbsp;<br></li><li>Login using your existing Happier account.<br></li><li>Enter your payment information to subscribe for one year at $59.99USD - 40% off the standard subscription price of $99.99USD/year.&nbsp;<br></li><li>Go back to the app on your cell phone and everything will be unlocked again.<br></li></ul><br>Email us directly at <a href=""mailto:support@meditatehappier.com"">support@meditatehappier.com</a> to manage your account in any way.<br>","","185235","1. Happier Support"
